fname,colid,fs,alpha,k
v10_6.csv,1,2,0.17200000000000013,1
v10_6.csv,1,3,0.7530000000000006,1
v10_6.csv,1,4,0.9180000000000007,1
v10_6.csv,1,5,0.9510000000000007,1
v10_6.csv,2,1,0.09400000000000007,1
v10_6.csv,2,2,0.17200000000000013,1
v10_6.csv,2,3,0.7530000000000006,1
v10_6.csv,2,4,0.9180000000000007,1
v10_6.csv,2,5,0.9510000000000007,1
v10_6.csv,3,1,0.09400000000000007,1
v10_6.csv,3,2,0.17200000000000013,1
v10_6.csv,3,3,0.7530000000000006,1
v10_6.csv,3,4,0.9180000000000007,1
v10_6.csv,3,5,0.9510000000000007,1
v10_6.csv,4,1,0.09400000000000007,1
v10_6.csv,4,2,0.17200000000000013,1
v10_6.csv,4,3,0.7530000000000006,1
v10_6.csv,4,4,0.9180000000000007,1
v10_6.csv,4,5,0.9510000000000007,1
v10_7.csv,0,1,0.001,1
v10_7.csv,0,2,0.001,1
v10_7.csv,0,3,0.001,1
v10_7.csv,0,4,0.001,1
v10_7.csv,0,5,0.001,1
v10_7.csv,1,1,0.1550000000000001,1
v10_7.csv,1,2,0.2690000000000002,1
v10_7.csv,1,3,0.8440000000000006,1
v10_7.csv,1,4,0.9520000000000007,1
v10_7.csv,1,5,0.9720000000000008,1
v10_7.csv,2,1,0.1550000000000001,1
v10_7.csv,2,2,0.2690000000000002,1
v10_7.csv,2,3,0.8440000000000006,1
v10_7.csv,2,4,0.9520000000000007,1
v10_7.csv,2,5,0.9720000000000008,1
v10_7.csv,3,1,0.1550000000000001,1
v10_7.csv,3,2,0.2690000000000002,1
v10_7.csv,3,3,0.8440000000000006,1
v10_7.csv,3,4,0.9520000000000007,1
v10_7.csv,3,5,0.9720000000000008,1
v10_7.csv,4,1,0.1550000000000001,1
v10_7.csv,4,2,0.2690000000000002,1
v10_7.csv,4,3,0.8440000000000006,1
v10_7.csv,4,4,0.9520000000000007,1
v10_7.csv,4,5,0.9720000000000008,1
v10_8.csv,0,1,0.001,1
v10_8.csv,0,2,0.001,1
v10_8.csv,0,3,0.001,1
v10_8.csv,0,4,0.001,1
v10_8.csv,0,5,0.001,1
v10_8.csv,1,1,0.16400000000000012,1
v10_8.csv,1,2,0.2820000000000002,1
v10_8.csv,1,3,0.8520000000000006,1
v10_8.csv,1,4,0.9550000000000007,1
v10_8.csv,1,5,0.9740000000000008,2
v10_8.csv,2,1,0.16400000000000012,1
v10_8.csv,2,2,0.2820000000000002,1
v10_8.csv,2,3,0.8520000000000006,1
v10_8.csv,2,4,0.9550000000000007,1
v10_8.csv,2,5,0.9740000000000008,2
v10_8.csv,3,1,0.16400000000000012,1
v10_8.csv,3,2,0.2820000000000002,1
v10_8.csv,3,3,0.8520000000000006,1
v10_8.csv,3,4,0.9550000000000007,1
v10_8.csv,3,5,0.9740000000000008,2
v10_8.csv,4,1,0.16400000000000012,1
v10_8.csv,4,2,0.2820000000000002,1
v10_8.csv,4,3,0.8520000000000006,1
v10_8.csv,4,4,0.9550000000000007,1
v10_8.csv,4,5,0.9740000000000008,2
v10_9.csv,0,1,0.001,1
v10_9.csv,0,2,0.001,1
v10_9.csv,0,3,0.001,1
v10_9.csv,0,4,0.001,1
v10_9.csv,0,5,0.001,1
v10_9.csv,1,1,1.0000000000000007,2
v10_9.csv,1,2,1.0000000000000007,2
v10_9.csv,1,3,1.0000000000000007,2
v10_9.csv,1,4,1.0000000000000007,2
v10_9.csv,1,5,1.0000000000000007,2
v10_9.csv,2,1,1.0000000000000007,2
v10_9.csv,2,2,1.0000000000000007,2
v10_9.csv,2,3,1.0000000000000007,2
v10_9.csv,2,4,1.0000000000000007,2
v10_9.csv,2,5,1.0000000000000007,2
v10_9.csv,3,1,1.0000000000000007,2
v10_9.csv,3,2,1.0000000000000007,2
v10_9.csv,3,3,1.0000000000000007,2
v10_9.csv,3,4,1.0000000000000007,2
v10_9.csv,3,5,1.0000000000000007,2
v10_9.csv,4,1,1.0000000000000007,2
v10_9.csv,4,2,1.0000000000000007,2
v10_9.csv,4,3,1.0000000000000007,2
v10_9.csv,4,4,1.0000000000000007,2
v10_9.csv,4,5,1.0000000000000007,2
v10_10.csv,0,1,0.001,1
v10_10.csv,0,2,0.001,1
v10_10.csv,0,3,0.001,1
v10_10.csv,0,4,0.001,1
v10_10.csv,0,5,0.001,1
v10_10.csv,1,1,1.0000000000000007,2
v10_10.csv,1,2,1.0000000000000007,2
v10_10.csv,1,3,1.0000000000000007,2
v10_10.csv,1,4,1.0000000000000007,2
v10_10.csv,1,5,1.0000000000000007,2
v10_10.csv,2,1,1.0000000000000007,2
v10_10.csv,2,2,1.0000000000000007,2
v10_10.csv,2,3,1.0000000000000007,2
v10_10.csv,2,4,1.0000000000000007,2
v10_10.csv,2,5,1.0000000000000007,2
v10_10.csv,3,1,1.0000000000000007,2
v10_10.csv,3,2,1.0000000000000007,2
v10_10.csv,3,3,1.0000000000000007,2
v10_10.csv,3,4,1.0000000000000007,2
v10_10.csv,3,5,1.0000000000000007,2
v10_10.csv,4,1,1.0000000000000007,2
v10_10.csv,4,2,1.0000000000000007,2
v10_10.csv,4,3,1.0000000000000007,2
v10_10.csv,4,4,1.0000000000000007,2
v10_10.csv,4,5,1.0000000000000007,2
v10_11.csv,0,1,0.001,1
v10_11.csv,0,2,0.001,1
v10_11.csv,0,3,0.001,1
v10_11.csv,0,4,0.001,1
v10_11.csv,0,5,0.001,1
v10_11.csv,1,1,0.3810000000000003,1
v10_11.csv,1,2,0.5510000000000004,1
v10_11.csv,1,3,0.9480000000000007,1
v10_11.csv,1,4,0.9860000000000008,2
v10_11.csv,1,5,0.9920000000000008,2
v10_11.csv,2,1,0.3810000000000003,1
v10_11.csv,2,2,0.5510000000000004,1
v10_11.csv,2,3,0.9480000000000007,1
v10_11.csv,2,4,0.9860000000000008,2
v10_11.csv,2,5,0.9920000000000008,2
v10_11.csv,3,1,0.3810000000000003,1
v10_11.csv,3,2,0.5510000000000004,1
v10_11.csv,3,3,0.9480000000000007,1
v10_11.csv,3,4,0.9860000000000008,2
v10_11.csv,3,5,0.9920000000000008,2
v10_11.csv,4,1,0.3810000000000003,1
v10_11.csv,4,2,0.5510000000000004,1
v10_11.csv,4,3,0.9480000000000007,1
v10_11.csv,4,4,0.9860000000000008,2
v10_11.csv,4,5,0.9920000000000008,2
v10_12.csv,0,1,0.001,1
v10_12.csv,0,2,0.001,1
v10_12.csv,0,3,0.001,1
v10_12.csv,0,4,0.001,1
v10_12.csv,0,5,0.001,1
v10_12.csv,1,1,0.09900000000000007,1
v10_12.csv,1,2,0.17900000000000013,1
v10_12.csv,1,3,0.7620000000000006,1
v10_12.csv,1,4,0.9220000000000007,1
v10_12.csv,1,5,0.9530000000000007,2
v10_12.csv,2,1,0.09900000000000007,1
v10_12.csv,2,2,0.17900000000000013,1
v10_12.csv,2,3,0.7620000000000006,1
v10_12.csv,2,4,0.9220000000000007,1
v10_12.csv,2,5,0.9530000000000007,2
v10_12.csv,3,1,0.09900000000000007,1
v10_12.csv,3,2,0.17900000000000013,1
v10_12.csv,3,3,0.7620000000000006,1
v10_12.csv,3,4,0.9220000000000007,1
v10_12.csv,3,5,0.9530000000000007,2
v10_12.csv,4,1,0.09900000000000007,1
v10_12.csv,4,2,0.17900000000000013,1
v10_12.csv,4,3,0.7620000000000006,1
v10_12.csv,4,4,0.9220000000000007,1
v10_12.csv,4,5,0.9530000000000007,2
v10_13.csv,0,1,0.001,1
v10_13.csv,0,2,0.001,1
v10_13.csv,0,3,0.001,1
v10_13.csv,0,4,0.001,1
v10_13.csv,0,5,0.001,1
v10_13.csv,1,1,0.19700000000000015,1
v10_13.csv,1,2,0.32900000000000024,1
v10_13.csv,1,3,0.8780000000000007,1
v10_13.csv,1,4,0.9640000000000007,2
v10_13.csv,1,5,0.9790000000000008,2
v10_13.csv,2,1,0.19700000000000015,1
v10_13.csv,2,2,0.32900000000000024,1
v10_13.csv,2,3,0.8780000000000007,1
v10_13.csv,2,4,0.9640000000000007,2
v10_13.csv,2,5,0.9790000000000008,2
v10_13.csv,3,1,0.19700000000000015,1
v10_13.csv,3,2,0.32900000000000024,1
v10_13.csv,3,3,0.8780000000000007,1
v10_13.csv,3,4,0.9640000000000007,2
v10_13.csv,3,5,0.9790000000000008,2
v10_13.csv,4,1,0.19700000000000015,1
v10_13.csv,4,2,0.32900000000000024,1
v10_13.csv,4,3,0.8780000000000007,1
v10_13.csv,4,4,0.9640000000000007,2
v10_13.csv,4,5,0.9790000000000008,2
v10_14.csv,0,1,0.001,1
v10_14.csv,0,2,0.001,1
v10_14.csv,0,3,0.001,1
v10_14.csv,0,4,0.001,1
v10_14.csv,0,5,0.001,1
v10_14.csv,1,1,1.0000000000000007,2
v10_14.csv,1,2,1.0000000000000007,2
v10_14.csv,1,3,1.0000000000000007,2
v10_14.csv,1,4,1.0000000000000007,2
v10_14.csv,1,5,1.0000000000000007,2
v10_14.csv,2,1,1.0000000000000007,2
v10_14.csv,2,2,1.0000000000000007,2
v10_14.csv,2,3,1.0000000000000007,2
v10_14.csv,2,4,1.0000000000000007,2
v10_14.csv,2,5,1.0000000000000007,2
v10_14.csv,3,1,1.0000000000000007,2
v10_14.csv,3,2,1.0000000000000007,2
v10_14.csv,3,3,1.0000000000000007,2
v10_14.csv,3,4,1.0000000000000007,2
v10_14.csv,3,5,1.0000000000000007,2
v10_14.csv,4,1,1.0000000000000007,2
v10_14.csv,4,2,1.0000000000000007,2
v10_14.csv,4,3,1.0000000000000007,2
v10_14.csv,4,4,1.0000000000000007,2
v10_14.csv,4,5,1.0000000000000007,2
v10_15.csv,0,1,0.001,1
v10_15.csv,0,2,0.001,1
v10_15.csv,0,3,0.001,1
v10_15.csv,0,4,0.001,1
v10_15.csv,0,5,0.001,1
v10_15.csv,1,1,0.04400000000000003,1
v10_15.csv,1,2,0.08300000000000006,1
v10_15.csv,1,3,0.5700000000000004,1
v10_15.csv,1,4,0.8290000000000006,1
v10_15.csv,1,5,0.8930000000000007,1
v10_15.csv,2,1,0.04400000000000003,1
v10_15.csv,2,2,0.08300000000000006,1
v10_15.csv,2,3,0.5700000000000004,1
v10_15.csv,2,4,0.8290000000000006,1
v10_15.csv,2,5,0.8930000000000007,1
v10_15.csv,3,1,0.04400000000000003,1
v10_15.csv,3,2,0.08300000000000006,1
v10_15.csv,3,3,0.5700000000000004,1
v10_15.csv,3,4,0.8290000000000006,1
v10_15.csv,3,5,0.8930000000000007,1
v10_15.csv,4,1,0.04400000000000003,1
v10_15.csv,4,2,0.08300000000000006,1
v10_15.csv,4,3,0.5700000000000004,1
v10_15.csv,4,4,0.8290000000000006,1
v10_15.csv,4,5,0.8930000000000007,1
v10_16.csv,0,1,0.001,1
v10_16.csv,0,2,0.001,1
v10_16.csv,0,3,0.001,1
v10_16.csv,0,4,0.001,1
v10_16.csv,0,5,0.001,1
v10_16.csv,1,1,0.16800000000000012,1
v10_16.csv,1,2,0.2870000000000002,1
v10_16.csv,1,3,0.8550000000000006,1
v10_16.csv,1,4,0.9560000000000007,2
v10_16.csv,1,5,0.9740000000000008,2
v10_16.csv,2,1,0.16800000000000012,1
v10_16.csv,2,2,0.2870000000000002,1
v10_16.csv,2,3,0.8550000000000006,1
v10_16.csv,2,4,0.9560000000000007,2
v10_16.csv,2,5,0.9740000000000008,2
v10_16.csv,3,1,0.16800000000000012,1
v10_16.csv,3,2,0.2870000000000002,1
v10_16.csv,3,3,0.8550000000000006,1
v10_16.csv,3,4,0.9560000000000007,2
v10_16.csv,3,5,0.9740000000000008,2
v10_16.csv,4,1,0.16800000000000012,1
v10_16.csv,4,2,0.2870000000000002,1
v10_16.csv,4,3,0.8550000000000006,1
v10_16.csv,4,4,0.9560000000000007,2
v10_16.csv,4,5,0.9740000000000008,2
v10_17.csv,0,1,0.001,1
v10_17.csv,0,2,0.001,1
v10_17.csv,0,3,0.001,1
v10_17.csv,0,4,0.001,1
v10_17.csv,0,5,0.001,1
v10_17.csv,1,1,0.3740000000000003,1
v10_17.csv,1,2,0.5440000000000004,1
v10_17.csv,1,3,0.9460000000000007,1
v10_17.csv,1,4,0.9850000000000008,2
v10_17.csv,1,5,0.9920000000000008,2
v10_17.csv,2,1,0.3740000000000003,1
v10_17.csv,2,2,0.5440000000000004,1
v10_17.csv,2,3,0.9460000000000007,1
v10_17.csv,2,4,0.9850000000000008,2
v10_17.csv,2,5,0.9920000000000008,2
v10_17.csv,3,1,0.3740000000000003,1
v10_17.csv,3,2,0.5440000000000004,1
v10_17.csv,3,3,0.9460000000000007,1
v10_17.csv,3,4,0.9850000000000008,2
v10_17.csv,3,5,0.9920000000000008,2
v10_17.csv,4,1,0.3740000000000003,1
v10_17.csv,4,2,0.5440000000000004,1
v10_17.csv,4,3,0.9460000000000007,1
v10_17.csv,4,4,0.9850000000000008,2
v10_17.csv,4,5,0.9920000000000008,2
v10_18.csv,0,1,0.001,1
v10_18.csv,0,2,0.001,1
v10_18.csv,0,3,0.001,1
v10_18.csv,0,4,0.001,1
v10_18.csv,0,5,0.001,1
v10_18.csv,1,1,0.21400000000000016,1
v10_18.csv,1,2,0.35300000000000026,1
v10_18.csv,1,3,0.8890000000000007,1
v10_18.csv,1,4,0.9670000000000007,2
v10_18.csv,1,5,0.9810000000000008,2
v10_18.csv,2,1,0.21400000000000016,1
v10_18.csv,2,2,0.35300000000000026,1
v10_18.csv,2,3,0.8890000000000007,1
v10_18.csv,2,4,0.9670000000000007,2
v10_18.csv,2,5,0.9810000000000008,2
v10_18.csv,3,1,0.21400000000000016,1
v10_18.csv,3,2,0.35300000000000026,1
v10_18.csv,3,3,0.8890000000000007,1
v10_18.csv,3,4,0.9670000000000007,2
v10_18.csv,3,5,0.9810000000000008,2
v10_18.csv,4,1,0.21400000000000016,1
v10_18.csv,4,2,0.35300000000000026,1
v10_18.csv,4,3,0.8890000000000007,1
v10_18.csv,4,4,0.9670000000000007,2
v10_18.csv,4,5,0.9810000000000008,2
v10_19.csv,0,1,0.001,1
v10_19.csv,0,2,0.001,1
v10_19.csv,0,3,0.001,1
v10_19.csv,0,4,0.001,1
v10_19.csv,0,5,0.001,1
v10_19.csv,1,1,0.1540000000000001,1
v10_19.csv,1,2,0.2670000000000002,1
v10_19.csv,1,3,0.8430000000000006,1
v10_19.csv,1,4,0.9520000000000007,1
v10_19.csv,1,5,0.9720000000000008,2
v10_19.csv,2,1,0.1540000000000001,1
v10_19.csv,2,2,0.2670000000000002,1
v10_19.csv,2,3,0.8430000000000006,1
v10_19.csv,2,4,0.9520000000000007,1
v10_19.csv,2,5,0.9720000000000008,2
v10_19.csv,3,1,0.1540000000000001,1
v10_19.csv,3,2,0.2670000000000002,1
v10_19.csv,3,3,0.8430000000000006,1
v10_19.csv,3,4,0.9520000000000007,1
v10_19.csv,3,5,0.9720000000000008,2
v10_19.csv,4,1,0.1540000000000001,1
v10_19.csv,4,2,0.2670000000000002,1
v10_19.csv,4,3,0.8430000000000006,1
v10_19.csv,4,4,0.9520000000000007,1
v10_19.csv,4,5,0.9720000000000008,2
v10_20.csv,0,1,1.0000000000000007,2
v10_20.csv,0,2,1.0000000000000007,2
v10_20.csv,0,3,1.0000000000000007,2
v10_20.csv,0,4,1.0000000000000007,2
v10_20.csv,0,5,1.0000000000000007,2
v10_20.csv,1,1,0.001,1
v10_20.csv,1,2,0.001,1
v10_20.csv,1,3,0.013000000000000005,1
v10_20.csv,1,4,0.19500000000000015,1
v10_20.csv,1,5,0.32000000000000023,1
v10_20.csv,2,1,0.001,1
v10_20.csv,2,2,0.001,1
v10_20.csv,2,3,0.013000000000000005,1
v10_20.csv,2,4,0.19500000000000015,1
v10_20.csv,2,5,0.32000000000000023,1
v10_20.csv,3,1,0.001,1
v10_20.csv,3,2,0.001,1
v10_20.csv,3,3,0.013000000000000005,1
v10_20.csv,3,4,0.19500000000000015,1
v10_20.csv,3,5,0.32000000000000023,1
v10_20.csv,4,1,0.001,1
v10_20.csv,4,2,0.001,1
v10_20.csv,4,3,0.013000000000000005,1
v10_20.csv,4,4,0.19500000000000015,1
v10_20.csv,4,5,0.32000000000000023,1
v10_21.csv,0,1,0.3890000000000003,1
v10_21.csv,0,2,0.5600000000000004,1
v10_21.csv,0,3,0.9500000000000007,1
v10_21.csv,0,4,0.9860000000000008,2
v10_21.csv,0,5,0.9920000000000008,2
v10_21.csv,1,1,0.001,1
v10_21.csv,1,2,0.001,1
v10_21.csv,1,3,0.008,1
v10_21.csv,1,4,0.1410000000000001,1
v10_21.csv,1,5,0.2430000000000002,1
v10_21.csv,2,1,0.001,1
v10_21.csv,2,2,0.001,1
v10_21.csv,2,3,0.008,1
v10_21.csv,2,4,0.1410000000000001,1
v10_21.csv,2,5,0.2430000000000002,1
v10_21.csv,3,1,0.001,1
v10_21.csv,3,2,0.001,1
v10_21.csv,3,3,0.008,1
v10_21.csv,3,4,0.1400000000000001,1
v10_21.csv,3,5,0.2420000000000002,1
v10_21.csv,4,1,0.001,1
v10_21.csv,4,2,0.001,1
v10_21.csv,4,3,0.008,1
v10_21.csv,4,4,0.1410000000000001,1
v10_21.csv,4,5,0.2430000000000002,1
v10_22.csv,0,1,0.11100000000000008,1
v10_22.csv,0,2,0.20000000000000015,1
v10_22.csv,0,3,0.7860000000000006,1
v10_22.csv,0,4,0.9310000000000007,1
v10_22.csv,0,5,0.9590000000000007,1
v10_22.csv,1,1,0.001,1
v10_22.csv,1,2,0.001,1
v10_22.csv,1,3,0.016000000000000007,1
v10_22.csv,1,4,0.23000000000000018,1
v10_22.csv,1,5,0.36800000000000027,1
v10_22.csv,2,1,0.001,1
v10_22.csv,2,2,0.001,1
v10_22.csv,2,3,0.015000000000000006,1
v10_22.csv,2,4,0.22100000000000017,1
v10_22.csv,2,5,0.35500000000000026,1
v10_22.csv,3,1,0.001,1
v10_22.csv,3,2,0.001,1
v10_22.csv,3,3,0.015000000000000006,1
v10_22.csv,3,4,0.22100000000000017,1
v10_22.csv,3,5,0.35500000000000026,1
v10_22.csv,4,1,0.001,1
v10_22.csv,4,2,0.001,1
v10_22.csv,4,3,0.015000000000000006,1
v10_22.csv,4,4,0.22100000000000017,1
v10_22.csv,4,5,0.35500000000000026,1
v10_23.csv,0,1,0.1580000000000001,1
v10_23.csv,0,2,0.2720000000000002,1
v10_23.csv,0,3,0.8460000000000006,1
v10_23.csv,0,4,0.9530000000000007,1
v10_23.csv,0,5,0.9720000000000008,1
v10_23.csv,1,1,0.001,1
v10_23.csv,1,2,0.001,1
v10_23.csv,1,3,0.010000000000000002,1
v10_23.csv,1,4,0.1540000000000001,1
v10_23.csv,1,5,0.2620000000000002,1
v10_23.csv,2,1,0.001,1
v10_23.csv,2,2,0.001,1
v10_23.csv,2,3,0.010000000000000002,1
v10_23.csv,2,4,0.1540000000000001,1
v10_23.csv,2,5,0.2620000000000002,1
v10_23.csv,3,1,0.001,1
v10_23.csv,3,2,0.001,1
v10_23.csv,3,3,0.010000000000000002,1
v10_23.csv,3,4,0.1540000000000001,1
v10_23.csv,3,5,0.2620000000000002,1
v10_23.csv,4,1,0.001,1
v10_23.csv,4,2,0.001,1
v10_23.csv,4,3,0.010000000000000002,1
v10_23.csv,4,4,0.1540000000000001,1
v10_23.csv,4,5,0.2620000000000002,1
v10_24.csv,0,1,0.001,1
v10_24.csv,0,2,0.001,1
v10_24.csv,0,3,0.001,1
v10_24.csv,0,4,0.001,1
v10_24.csv,0,5,0.001,1
v10_24.csv,1,1,0.009000000000000001,1
v10_24.csv,1,2,0.01800000000000001,1
v10_24.csv,1,3,0.18900000000000014,1
v10_24.csv,1,4,0.44900000000000034,1
v10_24.csv,1,5,0.5850000000000004,1
v10_24.csv,2,1,0.009000000000000001,1
v10_24.csv,2,2,0.01800000000000001,1
v10_24.csv,2,3,0.18900000000000014,1
v10_24.csv,2,4,0.44900000000000034,1
v10_24.csv,2,5,0.5850000000000004,1
v10_24.csv,3,1,0.009000000000000001,1
v10_24.csv,3,2,0.01800000000000001,1
v10_24.csv,3,3,0.18900000000000014,1
v10_24.csv,3,4,0.44900000000000034,1
v10_24.csv,3,5,0.5850000000000004,1
v10_24.csv,4,1,0.009000000000000001,1
v10_24.csv,4,2,0.01800000000000001,1
v10_24.csv,4,3,0.18900000000000014,1
v10_24.csv,4,4,0.44900000000000034,1
v10_24.csv,4,5,0.5850000000000004,1
v10_25.csv,0,1,0.001,1
v10_25.csv,0,2,0.001,1
v10_25.csv,0,3,0.001,1
v10_25.csv,0,4,0.001,1
v10_25.csv,0,5,0.001,1
v10_26.csv,0,1,0.036000000000000025,3
v10_26.csv,0,2,0.06900000000000005,3
v10_26.csv,0,3,0.2740000000000002,3
v10_26.csv,0,4,1.0000000000000007,3
v10_26.csv,0,5,1.0000000000000007,3
v10_26.csv,1,1,0.001,1
v10_26.csv,1,2,0.001,1
v10_26.csv,1,3,0.007,1
v10_26.csv,1,4,0.1430000000000001,1
v10_26.csv,1,5,0.2460000000000002,1
v10_26.csv,2,1,0.001,1
v10_26.csv,2,2,0.001,1
v10_26.csv,2,3,0.004,1
v10_26.csv,2,4,0.06400000000000004,1
v10_26.csv,2,5,0.11700000000000009,1
v10_26.csv,3,1,0.001,1
v10_26.csv,3,2,0.001,1
v10_26.csv,3,3,0.006,1
v10_26.csv,3,4,0.11200000000000009,1
v10_26.csv,3,5,0.19800000000000015,1
v10_27.csv,0,1,0.001,1
v10_27.csv,0,2,0.001,1
v10_27.csv,0,3,0.002,1
v10_27.csv,0,4,0.03200000000000002,1
v10_27.csv,0,5,0.060000000000000046,1
v10_27.csv,1,1,0.1230000000000001,1
v10_27.csv,1,2,0.21700000000000016,1
v10_27.csv,1,3,0.5800000000000004,1
v10_27.csv,1,4,0.7210000000000005,2
v10_27.csv,1,5,0.7920000000000006,2
v10_28.csv,0,1,0.001,1
v10_28.csv,0,2,0.001,1
v10_28.csv,0,3,0.001,1
v10_28.csv,0,4,0.001,1
v10_28.csv,0,5,0.001,1
v10_28.csv,1,1,1.0000000000000007,12
v10_28.csv,1,2,1.0000000000000007,12
v10_28.csv,1,3,1.0000000000000007,12
v10_28.csv,1,4,1.0000000000000007,12
v10_28.csv,1,5,1.0000000000000007,12
v10_29.csv,0,1,0.036000000000000025,1
v10_29.csv,0,2,0.06900000000000005,1
v10_29.csv,0,3,0.2760000000000002,1
v10_29.csv,0,4,0.44800000000000034,1
v10_29.csv,0,5,0.5540000000000004,1
v10_29.csv,1,1,0.001,1
v10_29.csv,1,2,0.001,1
v10_29.csv,1,3,0.006,1
v10_29.csv,1,4,0.12000000000000009,1
v10_29.csv,1,5,0.21000000000000016,1
v10_29.csv,2,1,0.001,1
v10_29.csv,2,2,0.001,1
v10_29.csv,2,3,0.009000000000000001,1
v10_29.csv,2,4,0.1550000000000001,1
v10_29.csv,2,5,0.2640000000000002,1
v10_30.csv,0,1,0.05100000000000004,1
v10_30.csv,0,2,0.09500000000000007,1
v10_30.csv,0,3,0.3120000000000002,1
v10_30.csv,0,4,0.4150000000000003,1
v10_30.csv,0,5,0.4910000000000004,1
v10_30.csv,1,1,0.001,1
v10_30.csv,1,2,0.001,1
v10_30.csv,1,3,0.011000000000000003,1
v10_30.csv,1,4,0.18300000000000013,1
v10_30.csv,1,5,0.3050000000000002,1
v10_30.csv,2,1,0.001,1
v10_30.csv,2,2,0.001,1
v10_30.csv,2,3,0.005,1
v10_30.csv,2,4,0.08300000000000006,1
v10_30.csv,2,5,0.1490000000000001,1
v10_31.csv,0,1,0.001,4
v10_31.csv,0,2,0.001,4
v10_31.csv,0,3,1.0000000000000007,3
v10_31.csv,0,4,0.001,4
v10_31.csv,0,5,1.0000000000000007,3
v10_31.csv,1,1,0.001,1
v10_31.csv,1,2,0.001,1
v10_31.csv,1,3,0.006,1
v10_31.csv,1,4,0.12600000000000008,1
v10_31.csv,1,5,0.22000000000000017,1
v10_31.csv,2,1,0.001,1
v10_31.csv,2,2,0.001,1
v10_31.csv,2,3,0.007,1
v10_31.csv,2,4,0.1370000000000001,1
v10_31.csv,2,5,0.23700000000000018,1
v10_32.csv,0,1,0.001,1
v10_32.csv,0,2,0.001,1
v10_32.csv,0,3,0.001,1
v10_32.csv,0,4,0.02000000000000001,1
v10_32.csv,0,5,0.03900000000000003,1
v10_33.csv,0,1,0.001,1
v10_33.csv,0,2,0.001,1
v10_33.csv,0,3,0.001,1
v10_33.csv,0,4,0.001,1
v10_33.csv,0,5,0.001,1
v10_34.csv,0,1,0.001,1
v10_34.csv,0,2,0.001,1
v10_34.csv,0,3,0.001,1
v10_34.csv,0,4,0.027000000000000017,1
