fname,colid,fsid,from_alpha,to_alpha
41648740_0_6959523681065295632.tar.gz.csv,0,1,-1.00000,-1.00000
41648740_0_6959523681065295632.tar.gz.csv,0,2,-1.00000,-1.00000
41648740_0_6959523681065295632.tar.gz.csv,0,3,-1.00000,-1.00000
41648740_0_6959523681065295632.tar.gz.csv,0,4,-1.00000,-1.00000
41648740_0_6959523681065295632.tar.gz.csv,0,5,-1.00000,-1.00000
54773498_0_4341462266113591159.tar.gz.csv,0,1,0.00100,0.06900
54773498_0_4341462266113591159.tar.gz.csv,0,2,0.00100,0.12900
54773498_0_4341462266113591159.tar.gz.csv,0,3,0.01400,0.81200
54773498_0_4341462266113591159.tar.gz.csv,0,4,0.14400,0.87800
54773498_0_4341462266113591159.tar.gz.csv,0,5,0.24300,0.86900
19654359_0_3020273135042459469.tar.gz.csv,1,1,0.00100,0.00200
19654359_0_3020273135042459469.tar.gz.csv,1,2,0.00100,0.00500
19654359_0_3020273135042459469.tar.gz.csv,1,3,0.00200,0.32900
19654359_0_3020273135042459469.tar.gz.csv,1,4,0.02400,0.78600
19654359_0_3020273135042459469.tar.gz.csv,1,5,0.04500,0.87200
70515524_0_5425995199745290007.tar.gz.csv,0,1,-1.00000,-1.00000
70515524_0_5425995199745290007.tar.gz.csv,0,2,-1.00000,-1.00000
70515524_0_5425995199745290007.tar.gz.csv,0,3,0.00500,0.01600
70515524_0_5425995199745290007.tar.gz.csv,0,4,0.22700,0.25100
70515524_0_5425995199745290007.tar.gz.csv,0,5,0.36800,0.39600
79966524_0_1484492112455633784.tar.gz.csv,0,1,0.00200,0.28700
79966524_0_1484492112455633784.tar.gz.csv,0,2,0.00400,0.44600
79966524_0_1484492112455633784.tar.gz.csv,0,3,0.11200,0.58800
79966524_0_1484492112455633784.tar.gz.csv,0,4,0.41800,0.55300
79966524_0_1484492112455633784.tar.gz.csv,0,5,-1.00000,-1.00000
77694908_0_6083291340991074532.tar.gz.csv,1,1,0.00100,0.00700
77694908_0_6083291340991074532.tar.gz.csv,1,2,0.00100,0.01500
77694908_0_6083291340991074532.tar.gz.csv,1,3,0.02200,0.17800
77694908_0_6083291340991074532.tar.gz.csv,1,4,0.22300,0.39300
77694908_0_6083291340991074532.tar.gz.csv,1,5,0.35500,0.51900
8286121_0_8471791395229161598.tar.gz.csv,0,1,0.00100,0.55400
8286121_0_8471791395229161598.tar.gz.csv,0,2,0.00100,0.71300
8286121_0_8471791395229161598.tar.gz.csv,0,3,0.00100,0.93200
8286121_0_8471791395229161598.tar.gz.csv,0,4,0.03300,0.93000
8286121_0_8471791395229161598.tar.gz.csv,0,5,0.06200,0.92900
40844462_1_6230938203735169234.tar.gz.csv,1,1,0.00100,0.00600
40844462_1_6230938203735169234.tar.gz.csv,1,2,0.00100,0.01300
40844462_1_6230938203735169234.tar.gz.csv,1,3,0.02600,0.15400
40844462_1_6230938203735169234.tar.gz.csv,1,4,0.25000,0.35300
40844462_1_6230938203735169234.tar.gz.csv,1,5,0.39100,0.47600
40534006_0_4617468856744635526.tar.gz.csv,1,1,0.00100,0.03800
40534006_0_4617468856744635526.tar.gz.csv,1,2,0.00100,0.07300
40534006_0_4617468856744635526.tar.gz.csv,1,3,0.00100,0.48500
40534006_0_4617468856744635526.tar.gz.csv,1,4,0.01400,0.67500
40534006_0_4617468856744635526.tar.gz.csv,1,5,0.02600,0.76300
34041816_1_4749054164534706977.tar.gz.csv,1,1,0.00100,0.00100
34041816_1_4749054164534706977.tar.gz.csv,1,2,0.00100,0.00200
34041816_1_4749054164534706977.tar.gz.csv,1,3,0.00100,0.15600
34041816_1_4749054164534706977.tar.gz.csv,1,4,0.01800,0.58200
34041816_1_4749054164534706977.tar.gz.csv,1,5,0.03400,0.72200
35188621_0_6058553107571275232.tar.gz.csv,1,1,0.00100,0.00600
35188621_0_6058553107571275232.tar.gz.csv,1,2,0.00100,0.01200
35188621_0_6058553107571275232.tar.gz.csv,1,3,0.02700,0.15300
35188621_0_6058553107571275232.tar.gz.csv,1,4,0.24700,0.35000
35188621_0_6058553107571275232.tar.gz.csv,1,5,0.38700,0.47300
28423212_0_2742990779532526553.tar.gz.csv,0,1,0.00100,0.01600
28423212_0_2742990779532526553.tar.gz.csv,0,2,0.00100,0.03300
28423212_0_2742990779532526553.tar.gz.csv,0,3,0.01100,0.41700
28423212_0_2742990779532526553.tar.gz.csv,0,4,0.10800,0.64500
28423212_0_2742990779532526553.tar.gz.csv,0,5,0.18800,0.69800
76275868_0_4528346580716713695.tar.gz.csv,0,1,-1.00000,-1.00000
76275868_0_4528346580716713695.tar.gz.csv,0,2,0.00100,0.00100
76275868_0_4528346580716713695.tar.gz.csv,0,3,0.00400,0.15100
76275868_0_4528346580716713695.tar.gz.csv,0,4,0.13700,0.48500
76275868_0_4528346580716713695.tar.gz.csv,0,5,0.23900,0.55200
73988811_0_2775758476756716904.tar.gz.csv,0,1,0.00100,0.00700
73988811_0_2775758476756716904.tar.gz.csv,0,2,0.00100,0.01500
73988811_0_2775758476756716904.tar.gz.csv,0,3,0.02000,0.18000
73988811_0_2775758476756716904.tar.gz.csv,0,4,0.20800,0.39700
73988811_0_2775758476756716904.tar.gz.csv,0,5,0.33500,0.52300
74718406_0_3914457597478137388.tar.gz.csv,1,1,0.00100,0.00200
74718406_0_3914457597478137388.tar.gz.csv,1,2,0.00100,0.00500
74718406_0_3914457597478137388.tar.gz.csv,1,3,0.00200,0.32900
74718406_0_3914457597478137388.tar.gz.csv,1,4,0.02400,0.78600
74718406_0_3914457597478137388.tar.gz.csv,1,5,0.04500,0.87200
38390205_1_8150763005563658139.tar.gz.csv,2,1,0.00100,0.08100
38390205_1_8150763005563658139.tar.gz.csv,2,2,0.00100,0.14900
38390205_1_8150763005563658139.tar.gz.csv,2,3,0.00100,0.79900
38390205_1_8150763005563658139.tar.gz.csv,2,4,0.00100,0.79700
38390205_1_8150763005563658139.tar.gz.csv,2,5,0.00100,0.79500
12151277_0_1262954734066545952.tar.gz.csv,1,1,-1.00000,-1.00000
12151277_0_1262954734066545952.tar.gz.csv,1,2,-1.00000,-1.00000
12151277_0_1262954734066545952.tar.gz.csv,1,3,-1.00000,-1.00000
12151277_0_1262954734066545952.tar.gz.csv,1,4,-1.00000,-1.00000
12151277_0_1262954734066545952.tar.gz.csv,1,5,-1.00000,-1.00000
64734047_0_5880705307495695536.tar.gz.csv,0,1,0.00100,0.03000
64734047_0_5880705307495695536.tar.gz.csv,0,2,0.00100,0.05800
64734047_0_5880705307495695536.tar.gz.csv,0,3,0.00100,0.68300
64734047_0_5880705307495695536.tar.gz.csv,0,4,0.00100,0.90500
64734047_0_5880705307495695536.tar.gz.csv,0,5,0.00100,0.92300
38732532_0_1420803645394505878.tar.gz.csv,0,1,-1.00000,-1.00000
38732532_0_1420803645394505878.tar.gz.csv,0,2,-1.00000,-1.00000
38732532_0_1420803645394505878.tar.gz.csv,0,3,0.00200,0.00800
38732532_0_1420803645394505878.tar.gz.csv,0,4,0.08600,0.18200
38732532_0_1420803645394505878.tar.gz.csv,0,5,0.15700,0.30400
76373906_0_6904594838446307331.tar.gz.csv,0,1,0.00100,0.02600
76373906_0_6904594838446307331.tar.gz.csv,0,2,0.00100,0.05100
76373906_0_6904594838446307331.tar.gz.csv,0,3,0.00100,0.56100
76373906_0_6904594838446307331.tar.gz.csv,0,4,0.00300,0.84800
76373906_0_6904594838446307331.tar.gz.csv,0,5,0.00600,0.90800
4501311_8_8306082458935575308.tar.gz.csv,1,1,0.00100,0.99900
4501311_8_8306082458935575308.tar.gz.csv,1,2,0.00100,0.99900
4501311_8_8306082458935575308.tar.gz.csv,1,3,0.00100,0.99900
4501311_8_8306082458935575308.tar.gz.csv,1,4,0.00100,0.99900
4501311_8_8306082458935575308.tar.gz.csv,1,5,0.00100,0.99900
47709681_0_4437772923903322343.tar.gz.csv,0,1,0.00100,0.01800
47709681_0_4437772923903322343.tar.gz.csv,0,2,0.00100,0.03500
47709681_0_4437772923903322343.tar.gz.csv,0,3,0.00200,0.36900
47709681_0_4437772923903322343.tar.gz.csv,0,4,0.03300,0.66800
47709681_0_4437772923903322343.tar.gz.csv,0,5,0.06300,0.77500
12193237_0_8699643798888088574.tar.gz.csv,0,1,0.00100,0.13300
12193237_0_8699643798888088574.tar.gz.csv,0,2,0.00100,0.23500
12193237_0_8699643798888088574.tar.gz.csv,0,3,0.00100,0.81800
12193237_0_8699643798888088574.tar.gz.csv,0,4,0.03500,0.94100
12193237_0_8699643798888088574.tar.gz.csv,0,5,0.06600,0.94000
9686394_0_5980699488362107028.tar.gz.csv,1,1,0.00100,0.00200
9686394_0_5980699488362107028.tar.gz.csv,1,2,0.00100,0.00500
9686394_0_5980699488362107028.tar.gz.csv,1,3,0.00200,0.32900
9686394_0_5980699488362107028.tar.gz.csv,1,4,0.02400,0.78600
9686394_0_5980699488362107028.tar.gz.csv,1,5,0.04500,0.87200
24142265_0_4577466141408796359.tar.gz.csv,5,1,0.00100,0.05600
24142265_0_4577466141408796359.tar.gz.csv,5,2,0.00100,0.10700
24142265_0_4577466141408796359.tar.gz.csv,5,3,0.00200,0.63900
24142265_0_4577466141408796359.tar.gz.csv,5,4,0.02900,0.85900
24142265_0_4577466141408796359.tar.gz.csv,5,5,0.05500,0.91200
53989675_0_8697482470743954630.tar.gz.csv,0,1,0.00100,0.00100
53989675_0_8697482470743954630.tar.gz.csv,0,2,0.00100,0.00300
53989675_0_8697482470743954630.tar.gz.csv,0,3,0.00300,0.36500
53989675_0_8697482470743954630.tar.gz.csv,0,4,0.05100,0.59200
53989675_0_8697482470743954630.tar.gz.csv,0,5,0.09600,0.69600
19361188_0_1640726405141876003.tar.gz.csv,0,1,0.00100,0.08000
19361188_0_1640726405141876003.tar.gz.csv,0,2,0.00100,0.14800
19361188_0_1640726405141876003.tar.gz.csv,0,3,0.00200,0.93700
19361188_0_1640726405141876003.tar.gz.csv,0,4,0.04700,0.98900
19361188_0_1640726405141876003.tar.gz.csv,0,5,0.08800,0.98900
43226272_0_5995103035300388365.tar.gz.csv,1,1,0.00100,0.00100
43226272_0_5995103035300388365.tar.gz.csv,1,2,0.00100,0.00300
43226272_0_5995103035300388365.tar.gz.csv,1,3,0.00100,0.34900
43226272_0_5995103035300388365.tar.gz.csv,1,4,0.00100,0.84500
43226272_0_5995103035300388365.tar.gz.csv,1,5,0.00100,0.84400
3887681_0_7938589465814037992.tar.gz.csv,0,1,-1.00000,-1.00000
3887681_0_7938589465814037992.tar.gz.csv,0,2,0.00100,0.00100
3887681_0_7938589465814037992.tar.gz.csv,0,3,0.00500,0.14300
3887681_0_7938589465814037992.tar.gz.csv,0,4,0.13300,0.56500
3887681_0_7938589465814037992.tar.gz.csv,0,5,0.23300,0.65900
78005071_0_8643954006825971723.tar.gz.csv,0,1,0.00100,0.01300
78005071_0_8643954006825971723.tar.gz.csv,0,2,0.00100,0.02600
78005071_0_8643954006825971723.tar.gz.csv,0,3,0.00100,0.38500
78005071_0_8643954006825971723.tar.gz.csv,0,4,0.01900,0.73300
78005071_0_8643954006825971723.tar.gz.csv,0,5,0.03700,0.82900
13719111_1_5719401842463579519.tar.gz.csv,0,1,0.00100,0.02700
13719111_1_5719401842463579519.tar.gz.csv,0,2,0.00100,0.05400
13719111_1_5719401842463579519.tar.gz.csv,0,3,0.00100,0.70100
13719111_1_5719401842463579519.tar.gz.csv,0,4,0.00500,0.93000
13719111_1_5719401842463579519.tar.gz.csv,0,5,0.01000,0.96000
84548468_0_5955155464119382182.tar.gz.csv,1,1,0.00100,0.00700
84548468_0_5955155464119382182.tar.gz.csv,1,2,0.00100,0.01500
84548468_0_5955155464119382182.tar.gz.csv,1,3,0.02100,0.18000
84548468_0_5955155464119382182.tar.gz.csv,1,4,0.20800,0.39600
84548468_0_5955155464119382182.tar.gz.csv,1,5,0.33600,0.52200
33401079_0_9127583903019856402.tar.gz.csv,0,1,0.02900,0.83400
33401079_0_9127583903019856402.tar.gz.csv,0,2,0.05500,0.90300
33401079_0_9127583903019856402.tar.gz.csv,0,3,0.23000,0.88700
33401079_0_9127583903019856402.tar.gz.csv,0,4,0.38400,0.84500
33401079_0_9127583903019856402.tar.gz.csv,0,5,0.48700,0.75400
41819807_0_3139249984404131679.tar.gz.csv,0,1,-1.00000,-1.00000
41819807_0_3139249984404131679.tar.gz.csv,0,2,-1.00000,-1.00000
41819807_0_3139249984404131679.tar.gz.csv,0,3,0.00200,0.05000
41819807_0_3139249984404131679.tar.gz.csv,0,4,0.04200,0.34000
41819807_0_3139249984404131679.tar.gz.csv,0,5,0.08000,0.49400
63450419_0_8012592961815711786.tar.gz.csv,1,1,0.00100,0.33800
63450419_0_8012592961815711786.tar.gz.csv,1,2,0.00100,0.50500
63450419_0_8012592961815711786.tar.gz.csv,1,3,0.00400,0.95600
63450419_0_8012592961815711786.tar.gz.csv,1,4,0.04900,0.98800
63450419_0_8012592961815711786.tar.gz.csv,1,5,0.09000,0.99300
32051842_5_1757891723986774036.tar.gz.csv,1,1,-1.00000,-1.00000
32051842_5_1757891723986774036.tar.gz.csv,1,2,-1.00000,-1.00000
32051842_5_1757891723986774036.tar.gz.csv,1,3,0.00100,0.09700
32051842_5_1757891723986774036.tar.gz.csv,1,4,0.00100,0.53500
32051842_5_1757891723986774036.tar.gz.csv,1,5,0.00100,0.68700
88732174_0_7321365014357502211.tar.gz.csv,1,1,0.00100,0.04100
88732174_0_7321365014357502211.tar.gz.csv,1,2,0.00100,0.08000
88732174_0_7321365014357502211.tar.gz.csv,1,3,0.00200,0.67300
88732174_0_7321365014357502211.tar.gz.csv,1,4,0.03200,0.81400
88732174_0_7321365014357502211.tar.gz.csv,1,5,0.06000,0.87000
98312357_0_6395417306876145729.tar.gz.csv,0,1,-1.00000,-1.00000
98312357_0_6395417306876145729.tar.gz.csv,0,2,-1.00000,-1.00000
98312357_0_6395417306876145729.tar.gz.csv,0,3,0.00200,0.02500
98312357_0_6395417306876145729.tar.gz.csv,0,4,0.10100,0.33600
98312357_0_6395417306876145729.tar.gz.csv,0,5,0.18200,0.45700
75154185_0_1607627349983289012.tar.gz.csv,1,1,0.00100,0.00600
75154185_0_1607627349983289012.tar.gz.csv,1,2,0.00100,0.01200
75154185_0_1607627349983289012.tar.gz.csv,1,3,0.00700,0.24000
75154185_0_1607627349983289012.tar.gz.csv,1,4,0.13600,0.57500
75154185_0_1607627349983289012.tar.gz.csv,1,5,0.23600,0.70500
74685423_0_8061289760697103949.tar.gz.csv,0,1,0.00100,0.00700
74685423_0_8061289760697103949.tar.gz.csv,0,2,0.00100,0.01300
74685423_0_8061289760697103949.tar.gz.csv,0,3,0.00100,0.36700
74685423_0_8061289760697103949.tar.gz.csv,0,4,0.02300,0.76700
74685423_0_8061289760697103949.tar.gz.csv,0,5,0.04500,0.79700
4444204_0_951426790527152756.tar.gz.csv,1,1,0.00100,0.00500
4444204_0_951426790527152756.tar.gz.csv,1,2,0.00100,0.01100
4444204_0_951426790527152756.tar.gz.csv,1,3,0.00800,0.23200
4444204_0_951426790527152756.tar.gz.csv,1,4,0.14700,0.56400
4444204_0_951426790527152756.tar.gz.csv,1,5,0.25200,0.66800
39107734_2_2329160387535788734.tar.gz.csv,1,1,-1.00000,-1.00000
39107734_2_2329160387535788734.tar.gz.csv,1,2,0.00100,0.00100
39107734_2_2329160387535788734.tar.gz.csv,1,3,0.00100,0.13500
39107734_2_2329160387535788734.tar.gz.csv,1,4,0.02000,0.53900
39107734_2_2329160387535788734.tar.gz.csv,1,5,0.03700,0.68600
21329809_0_5526008408364682899.tar.gz.csv,1,1,0.00100,0.00700
21329809_0_5526008408364682899.tar.gz.csv,1,2,0.00100,0.01500
21329809_0_5526008408364682899.tar.gz.csv,1,3,0.01000,0.28200
21329809_0_5526008408364682899.tar.gz.csv,1,4,0.17900,0.62600
21329809_0_5526008408364682899.tar.gz.csv,1,5,0.29900,0.63400
8009320_0_5507755752653817624.tar.gz.csv,0,1,-1.00000,-1.00000
8009320_0_5507755752653817624.tar.gz.csv,0,2,-1.00000,-1.00000
8009320_0_5507755752653817624.tar.gz.csv,0,3,0.00700,0.06700
8009320_0_5507755752653817624.tar.gz.csv,0,4,0.16900,0.41100
8009320_0_5507755752653817624.tar.gz.csv,0,5,0.28600,0.54300
90723763_0_874013697986950454.tar.gz.csv,1,1,0.00100,0.01100
90723763_0_874013697986950454.tar.gz.csv,1,2,0.00100,0.02200
90723763_0_874013697986950454.tar.gz.csv,1,3,0.01300,0.32500
90723763_0_874013697986950454.tar.gz.csv,1,4,0.12300,0.63100
90723763_0_874013697986950454.tar.gz.csv,1,5,0.21000,0.69300
86297395_0_6919201319699354263.tar.gz.csv,0,1,0.00100,0.00100
86297395_0_6919201319699354263.tar.gz.csv,0,2,0.00100,0.00300
86297395_0_6919201319699354263.tar.gz.csv,0,3,0.00400,0.18700
86297395_0_6919201319699354263.tar.gz.csv,0,4,0.13100,0.50400
86297395_0_6919201319699354263.tar.gz.csv,0,5,0.23000,0.55100
29021592_4_4348860179678308511.tar.gz.csv,0,1,-1.00000,-1.00000
29021592_4_4348860179678308511.tar.gz.csv,0,2,-1.00000,-1.00000
29021592_4_4348860179678308511.tar.gz.csv,0,3,0.00100,0.00200
29021592_4_4348860179678308511.tar.gz.csv,0,4,0.00100,0.06600
29021592_4_4348860179678308511.tar.gz.csv,0,5,0.00100,0.12200
11688006_0_8123036130090004213.tar.gz.csv,1,1,-1.00000,-1.00000
11688006_0_8123036130090004213.tar.gz.csv,1,2,-1.00000,-1.00000
11688006_0_8123036130090004213.tar.gz.csv,1,3,0.00400,0.09100
11688006_0_8123036130090004213.tar.gz.csv,1,4,0.13900,0.46100
11688006_0_8123036130090004213.tar.gz.csv,1,5,0.24100,0.55100
25404227_0_2240631045609013057.tar.gz.csv,1,1,0.00100,0.00800
25404227_0_2240631045609013057.tar.gz.csv,1,2,0.00100,0.01600
25404227_0_2240631045609013057.tar.gz.csv,1,3,0.02200,0.19100
25404227_0_2240631045609013057.tar.gz.csv,1,4,0.21300,0.41400
25404227_0_2240631045609013057.tar.gz.csv,1,5,0.34200,0.54000
37541068_1_1156932518917623732.tar.gz.csv,1,1,0.00100,0.01400
37541068_1_1156932518917623732.tar.gz.csv,1,2,0.00100,0.02700
37541068_1_1156932518917623732.tar.gz.csv,1,3,0.00200,0.40400
37541068_1_1156932518917623732.tar.gz.csv,1,4,0.03400,0.69300
37541068_1_1156932518917623732.tar.gz.csv,1,5,0.06400,0.77500
79327346_0_5787863739697336601.tar.gz.csv,1,1,0.00100,0.09100
79327346_0_5787863739697336601.tar.gz.csv,1,2,0.00100,0.16700
79327346_0_5787863739697336601.tar.gz.csv,1,3,0.00200,0.74600
79327346_0_5787863739697336601.tar.gz.csv,1,4,0.05200,0.80000
79327346_0_5787863739697336601.tar.gz.csv,1,5,0.09700,0.79600
39759273_0_1427898308030295194.tar.gz.csv,1,1,0.00100,0.00900
39759273_0_1427898308030295194.tar.gz.csv,1,2,0.00100,0.01800
39759273_0_1427898308030295194.tar.gz.csv,1,3,0.01900,0.21000
39759273_0_1427898308030295194.tar.gz.csv,1,4,0.19000,0.44200
39759273_0_1427898308030295194.tar.gz.csv,1,5,0.31100,0.56900
14380604_4_3329235705746762392.tar.gz.csv,1,1,0.00100,0.00900
14380604_4_3329235705746762392.tar.gz.csv,1,2,0.00100,0.01800
14380604_4_3329235705746762392.tar.gz.csv,1,3,0.01300,0.28300
14380604_4_3329235705746762392.tar.gz.csv,1,4,0.12200,0.58300
14380604_4_3329235705746762392.tar.gz.csv,1,5,0.21000,0.70600
26310680_0_5150772059999313798.tar.gz.csv,0,1,-1.00000,-1.00000
26310680_0_5150772059999313798.tar.gz.csv,0,2,-1.00000,-1.00000
26310680_0_5150772059999313798.tar.gz.csv,0,3,-1.00000,-1.00000
