fname,fs,alpha,k
54719588_0_8417197176086756912.csv,1,0.025000000000000015,1
54719588_0_8417197176086756912.csv,2,0.048000000000000036,1
54719588_0_8417197176086756912.csv,3,0.17900000000000013,1
54719588_0_8417197176086756912.csv,4,0.32700000000000023,1
54719588_0_8417197176086756912.csv,5,0.4310000000000003,1
24036779_0_5608105867560183058.csv,5,1,None,999
24036779_0_5608105867560183058.csv,5,2,None,999
24036779_0_5608105867560183058.csv,5,3,None,999
24036779_0_5608105867560183058.csv,5,4,None,999
24036779_0_5608105867560183058.csv,5,5,None,999
34041816_1_4749054164534706977.csv,1,0.001,1
34041816_1_4749054164534706977.csv,2,0.001,1
34041816_1_4749054164534706977.csv,3,0.001,1
34041816_1_4749054164534706977.csv,4,0.01800000000000001,1
34041816_1_4749054164534706977.csv,5,0.03400000000000002,1
39173938_0_7916056990138658530.csv,1,0.01900000000000001,1
39173938_0_7916056990138658530.csv,2,0.037000000000000026,1
39173938_0_7916056990138658530.csv,3,0.16500000000000012,1
39173938_0_7916056990138658530.csv,4,0.3070000000000002,1
39173938_0_7916056990138658530.csv,5,0.4080000000000003,1
54719588_0_8417197176086756912.csv,1,0.001,1
54719588_0_8417197176086756912.csv,2,0.001,1
54719588_0_8417197176086756912.csv,3,0.007,1
54719588_0_8417197176086756912.csv,4,0.17500000000000013,1
54719588_0_8417197176086756912.csv,5,0.2940000000000002,1
66009064_0_9148652238372261251.csv,2,1,0.001,2
66009064_0_9148652238372261251.csv,2,2,0.001,2
66009064_0_9148652238372261251.csv,2,3,0.1430000000000001,2
66009064_0_9148652238372261251.csv,2,4,0.47200000000000036,4
66009064_0_9148652238372261251.csv,2,5,0.6320000000000005,5
21362676_0_6854186738074119688.csv,1,0.001,1
21362676_0_6854186738074119688.csv,2,0.001,1
21362676_0_6854186738074119688.csv,3,0.024000000000000014,1
21362676_0_6854186738074119688.csv,4,0.22700000000000017,1
21362676_0_6854186738074119688.csv,5,0.36100000000000027,1
39107734_2_2329160387535788734.csv,1,0.001,1
39107734_2_2329160387535788734.csv,2,0.001,1
39107734_2_2329160387535788734.csv,3,0.002,1
39107734_2_2329160387535788734.csv,4,0.03000000000000002,1
39107734_2_2329160387535788734.csv,5,0.05600000000000004,1
29414811_13_8724394428539174350.csv,1,1,0.001,2
29414811_13_8724394428539174350.csv,1,2,0.001,2
29414811_13_8724394428539174350.csv,3,0.001,1
29414811_13_8724394428539174350.csv,4,0.001,1
29414811_13_8724394428539174350.csv,5,0.001,1
75367212_2_2745466355267233390.csv,1,0.001,1
75367212_2_2745466355267233390.csv,2,0.001,1
75367212_2_2745466355267233390.csv,3,0.002,1
75367212_2_2745466355267233390.csv,4,0.03300000000000002,1
75367212_2_2745466355267233390.csv,5,0.06300000000000004,1
