fname,fs,alpha,k
68779923_2_1000046510804975562.csv,1,0.001,1
68779923_2_1000046510804975562.csv,2,0.001,1
68779923_2_1000046510804975562.csv,3,0.001,1
68779923_2_1000046510804975562.csv,4,0.016000000000000007,1
68779923_2_1000046510804975562.csv,5,0.03100000000000002,1
71137051_0_8039724067857124984.csv,1,0.001,1
71137051_0_8039724067857124984.csv,2,0.001,1
71137051_0_8039724067857124984.csv,3,0.001,1
71137051_0_8039724067857124984.csv,4,0.001,1
71137051_0_8039724067857124984.csv,5,0.001,1
39650055_5_7135804139753401681.csv,1,0.001,1
39650055_5_7135804139753401681.csv,2,0.001,1
39650055_5_7135804139753401681.csv,3,0.013000000000000005,1
39650055_5_7135804139753401681.csv,4,0.1340000000000001,1
39650055_5_7135804139753401681.csv,5,0.22800000000000017,1
64207896_0_3206705146602325658.csv,0,1,None,999
64207896_0_3206705146602325658.csv,0,2,None,999
64207896_0_3206705146602325658.csv,0,3,None,999
64207896_0_3206705146602325658.csv,0,4,None,999
64207896_0_3206705146602325658.csv,0,5,None,999
90593344_0_8311455501234425088.csv,1,1,0.001,6
90593344_0_8311455501234425088.csv,1,2,0.001,5
90593344_0_8311455501234425088.csv,1,3,0.037000000000000026,5
90593344_0_8311455501234425088.csv,1,4,0.43800000000000033,6
90593344_0_8311455501234425088.csv,1,5,0.001,7
41839679_0_3009344178474568371.csv,1,1,None,999
41839679_0_3009344178474568371.csv,1,2,None,999
41839679_0_3009344178474568371.csv,1,3,None,999
41839679_0_3009344178474568371.csv,1,4,None,999
41839679_0_3009344178474568371.csv,1,5,None,999
24859353_0_7027810986004269522.csv,1,0.001,1
24859353_0_7027810986004269522.csv,2,0.001,1
24859353_0_7027810986004269522.csv,3,0.001,1
24859353_0_7027810986004269522.csv,4,0.028000000000000018,1
24859353_0_7027810986004269522.csv,5,0.05200000000000004,1
37856682_0_6818907050314633217.csv,1,1,0.001,20
37856682_0_6818907050314633217.csv,1,2,0.001,16
37856682_0_6818907050314633217.csv,1,3,0.3060000000000002,22
37856682_0_6818907050314633217.csv,1,4,0.8700000000000007,32
37856682_0_6818907050314633217.csv,1,5,0.9390000000000007,32
55961337_0_6548713781034932742.csv,1,1,None,999
55961337_0_6548713781034932742.csv,1,2,None,999
55961337_0_6548713781034932742.csv,1,3,None,999
55961337_0_6548713781034932742.csv,1,4,None,999
55961337_0_6548713781034932742.csv,1,5,None,999
5873256_0_7795190905731964989.csv,1,0.001,1
5873256_0_7795190905731964989.csv,2,0.001,1
5873256_0_7795190905731964989.csv,3,0.001,1
5873256_0_7795190905731964989.csv,4,0.03900000000000003,1
5873256_0_7795190905731964989.csv,5,0.07500000000000005,1
12183399_0_6725061928072492226.csv,1,0.001,1
12183399_0_6725061928072492226.csv,2,0.001,1
12183399_0_6725061928072492226.csv,3,0.001,1
12183399_0_6725061928072492226.csv,4,0.03300000000000002,1
12183399_0_6725061928072492226.csv,5,0.06400000000000004,1
77632062_0_2292892375652659825.csv,1,0.001,1
77632062_0_2292892375652659825.csv,2,0.001,1
77632062_0_2292892375652659825.csv,3,0.005,1
77632062_0_2292892375652659825.csv,4,0.09100000000000007,1
77632062_0_2292892375652659825.csv,5,0.16400000000000012,1
41648740_0_6959523681065295632.csv,1,0.001,1
41648740_0_6959523681065295632.csv,2,0.001,1
41648740_0_6959523681065295632.csv,3,0.001,1
41648740_0_6959523681065295632.csv,4,0.026000000000000016,1
41648740_0_6959523681065295632.csv,5,0.04900000000000004,1
54773498_0_4341462266113591159.csv,1,0.001,1
54773498_0_4341462266113591159.csv,2,0.002,1
54773498_0_4341462266113591159.csv,3,0.1520000000000001,1
54773498_0_4341462266113591159.csv,0,4,0.45400000000000035,2
54773498_0_4341462266113591159.csv,0,5,0.6120000000000004,3
79966524_0_1484492112455633784.csv,1,0.001,1
79966524_0_1484492112455633784.csv,2,0.002,1
79966524_0_1484492112455633784.csv,3,0.057000000000000044,1
79966524_0_1484492112455633784.csv,4,0.25400000000000017,1
79966524_0_1484492112455633784.csv,5,0.3830000000000003,1
77694908_0_6083291340991074532.csv,1,0.001,1
77694908_0_6083291340991074532.csv,2,0.001,1
77694908_0_6083291340991074532.csv,3,0.09900000000000007,1
77694908_0_6083291340991074532.csv,4,0.5230000000000004,1
77694908_0_6083291340991074532.csv,1,5,0.6750000000000005,2
8286121_0_8471791395229161598.csv,1,0.001,1
8286121_0_8471791395229161598.csv,2,0.001,1
8286121_0_8471791395229161598.csv,3,0.001,1
8286121_0_8471791395229161598.csv,4,0.001,1
8286121_0_8471791395229161598.csv,5,0.001,1
40844462_1_6230938203735169234.csv,1,1,0.001,5
40844462_1_6230938203735169234.csv,1,2,0.002,5
40844462_1_6230938203735169234.csv,1,3,0.20500000000000015,5
40844462_1_6230938203735169234.csv,1,4,0.7210000000000005,6
40844462_1_6230938203735169234.csv,1,5,0.8320000000000006,6
40534006_0_4617468856744635526.csv,1,1,None,999
40534006_0_4617468856744635526.csv,1,2,None,999
40534006_0_4617468856744635526.csv,1,3,None,999
40534006_0_4617468856744635526.csv,1,4,None,999
40534006_0_4617468856744635526.csv,1,5,None,999
35188621_0_6058553107571275232.csv,1,1,0.008,6
35188621_0_6058553107571275232.csv,1,2,0.015000000000000006,6
35188621_0_6058553107571275232.csv,1,3,0.6150000000000004,8
35188621_0_6058553107571275232.csv,1,4,0.9230000000000007,11
35188621_0_6058553107571275232.csv,1,5,0.9580000000000007,11
28423212_0_2742990779532526553.csv,1,0.001,1
28423212_0_2742990779532526553.csv,2,0.001,1
28423212_0_2742990779532526553.csv,3,0.013000000000000005,1
28423212_0_2742990779532526553.csv,4,0.11900000000000009,1
28423212_0_2742990779532526553.csv,5,0.20400000000000015,1
73988811_0_2775758476756716904.csv,0,1,0.002,4
73988811_0_2775758476756716904.csv,0,2,0.003,4
73988811_0_2775758476756716904.csv,0,3,0.25000000000000017,5
73988811_0_2775758476756716904.csv,0,4,0.7690000000000006,6
73988811_0_2775758476756716904.csv,0,5,0.8640000000000007,6
38390205_1_8150763005563658139.csv,1,0.001,1
38390205_1_8150763005563658139.csv,2,0.001,1
38390205_1_8150763005563658139.csv,3,0.001,1
38390205_1_8150763005563658139.csv,4,0.001,1
38390205_1_8150763005563658139.csv,5,0.001,1
38732532_0_1420803645394505878.csv,0,1,None,999
38732532_0_1420803645394505878.csv,0,2,None,999
38732532_0_1420803645394505878.csv,0,3,None,999
38732532_0_1420803645394505878.csv,0,4,None,999
38732532_0_1420803645394505878.csv,0,5,None,999
76373906_0_6904594838446307331.csv,1,0.001,1
76373906_0_6904594838446307331.csv,2,0.001,1
76373906_0_6904594838446307331.csv,3,0.001,1
76373906_0_6904594838446307331.csv,4,0.001,1
76373906_0_6904594838446307331.csv,5,0.001,1
4501311_8_8306082458935575308.csv,1,0.001,1
4501311_8_8306082458935575308.csv,2,0.001,1
4501311_8_8306082458935575308.csv,3,0.001,1
4501311_8_8306082458935575308.csv,4,0.001,1
4501311_8_8306082458935575308.csv,5,0.001,1
47709681_0_4437772923903322343.csv,0,1,0.001,11
47709681_0_4437772923903322343.csv,0,2,0.001,9
47709681_0_4437772923903322343.csv,0,3,0.03400000000000002,7
47709681_0_4437772923903322343.csv,0,4,0.4840000000000004,8
47709681_0_4437772923903322343.csv,0,5,0.6480000000000005,9
12193237_0_8699643798888088574.csv,1,0.001,1
12193237_0_8699643798888088574.csv,2,0.001,1
12193237_0_8699643798888088574.csv,3,0.001,1
12193237_0_8699643798888088574.csv,4,0.007,1
12193237_0_8699643798888088574.csv,5,0.013000000000000005,1
24142265_0_4577466141408796359.csv,1,0.001,1
24142265_0_4577466141408796359.csv,2,0.001,1
24142265_0_4577466141408796359.csv,3,0.001,1
24142265_0_4577466141408796359.csv,4,0.001,1
24142265_0_4577466141408796359.csv,5,0.001,1
19361188_0_1640726405141876003.csv,0,1,None,999
19361188_0_1640726405141876003.csv,0,2,None,999
19361188_0_1640726405141876003.csv,0,3,None,999
19361188_0_1640726405141876003.csv,0,4,None,999
19361188_0_1640726405141876003.csv,0,5,None,999
43226272_0_5995103035300388365.csv,1,1,None,999
43226272_0_5995103035300388365.csv,1,2,None,999
43226272_0_5995103035300388365.csv,1,3,None,999
43226272_0_5995103035300388365.csv,1,4,None,999
43226272_0_5995103035300388365.csv,1,5,None,999
3887681_0_7938589465814037992.csv,0,1,None,999
3887681_0_7938589465814037992.csv,0,2,None,999
3887681_0_7938589465814037992.csv,0,3,None,999
3887681_0_7938589465814037992.csv,0,4,None,999
3887681_0_7938589465814037992.csv,0,5,None,999
78005071_0_8643954006825971723.csv,1,0.001,1
78005071_0_8643954006825971723.csv,2,0.001,1
78005071_0_8643954006825971723.csv,3,0.001,1
78005071_0_8643954006825971723.csv,4,0.010000000000000002,1
78005071_0_8643954006825971723.csv,5,0.01900000000000001,1
13719111_1_5719401842463579519.csv,1,0.001,1
13719111_1_5719401842463579519.csv,2,0.001,1
13719111_1_5719401842463579519.csv,3,0.001,1
13719111_1_5719401842463579519.csv,4,0.001,1
13719111_1_5719401842463579519.csv,5,0.001,1
84548468_0_5955155464119382182.csv,1,1,0.006,7
84548468_0_5955155464119382182.csv,1,2,0.012000000000000004,7
84548468_0_5955155464119382182.csv,1,3,0.1570000000000001,8
84548468_0_5955155464119382182.csv,1,4,0.6660000000000005,9
84548468_0_5955155464119382182.csv,1,5,0.7920000000000006,9
63450419_0_8012592961815711786.csv,1,0.001,1
63450419_0_8012592961815711786.csv,2,0.001,1
63450419_0_8012592961815711786.csv,3,0.003,1
63450419_0_8012592961815711786.csv,4,0.025000000000000015,1
63450419_0_8012592961815711786.csv,5,0.047000000000000035,1
32051842_5_1757891723986774036.csv,1,0.001,1
32051842_5_1757891723986774036.csv,2,0.001,1
32051842_5_1757891723986774036.csv,3,0.001,1
32051842_5_1757891723986774036.csv,4,0.001,1
32051842_5_1757891723986774036.csv,5,0.001,1
88732174_0_7321365014357502211.csv,1,1,None,999
88732174_0_7321365014357502211.csv,1,2,None,999
